Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-15 00:56:55.894,    0.045,TCP  ,192.168.220.16, 48538,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:56:56.582,    0.001,UDP  ,DNS,    53,192.168.220.16, 55624,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 00:56:56.561,    0.000,TCP  ,10001_232,    80,192.168.220.16, 52626,       1,      66,    1,.A...F,  0,normal,---,---,---
2017-03-15 00:56:56.423,    0.000,TCP  ,10016_50,    80,192.168.200.8, 63827,       1,      54,    1,.A.R.., 32,normal,---,---,---
2017-03-15 00:56:56.481,    0.000,UDP  ,DNS,    53,192.168.220.16, 46877,       1,     274,    1,......,  0,normal,---,---,---
2017-03-15 00:56:56.479,    0.000,UDP  ,192.168.220.16, 46877,DNS,    53,       1,      77,    1,......,  0,normal,---,---,---
2017-03-15 00:56:56.581,    0.000,UDP  ,192.168.220.16, 55624,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:56:56.540,    0.024,TCP  ,192.168.220.16, 52626,10001_232,    80,       2,     132,    1,.A...F,  0,normal,---,---,---
2017-03-15 00:56:56.636,    0.172,TCP  ,10007_205,    80,192.168.220.16, 51020,       3,     909,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:56:56.843,    0.001,UDP  ,DNS,    53,192.168.220.16, 40135,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 00:56:56.690,    0.002,TCP  ,10002_113,   443,192.168.220.16, 49062,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:56:56.951,    0.001,TCP  ,10002_114,   443,192.168.220.16, 55975,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:56:56.479,    0.329,TCP  ,192.168.220.16, 51020,10007_205,    80,       5,    2408,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:56:56.581,    0.110,TCP  ,192.168.220.16, 49062,10002_113,   443,       2,    1265,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:56:56.842,    0.110,TCP  ,192.168.220.16, 55975,10002_114,   443,       3,    1815,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:56:56.841,    0.003,UDP  ,192.168.220.16, 40135,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:56:57.636,    0.000,TCP  ,192.168.220.16, 48515,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:56:57.688,    0.000,TCP  ,10000_35,   443,192.168.220.16, 48234,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:56:57.688,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47786,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:56:57.656,    0.000,TCP  ,10000_35,   443,192.168.220.16, 48515,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:56:57.668,    0.000,TCP  ,192.168.220.16, 48234,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:56:57.668,    0.000,TCP  ,192.168.220.16, 47786,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:00.006,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.8,    79,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:57:00.001,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56979,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:56:59.983,    0.020,TCP  ,192.168.200.4, 56979,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:00.322,    0.000,TCP  ,192.168.100.5,   445,192.168.220.9, 37884,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:00.321,    0.003,TCP  ,192.168.220.9, 37884,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:02.392,    0.000,TCP  ,10001_232,   443,192.168.220.16, 54045,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:02.372,    0.000,TCP  ,192.168.220.16, 54045,10001_232,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:03.417,    0.016,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:03.435,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:07.380,    0.000,UDP  ,DNS,    53,192.168.200.8, 64968,       1,     121,    1,......,  0,normal,---,---,---
2017-03-15 00:57:07.380,    0.000,UDP  ,DNS,    53,192.168.200.8, 62666,       1,     121,    1,......,  0,normal,---,---,---
2017-03-15 00:57:07.516,    0.000,UDP  ,DNS,    53,192.168.200.8, 63677,       1,     132,    1,......,  0,normal,---,---,---
2017-03-15 00:57:07.516,    0.000,UDP  ,DNS,    53,192.168.200.8, 62312,       1,     132,    1,......,  0,normal,---,---,---
2017-03-15 00:57:07.395,    0.149,TCP  ,10005_36,   443,192.168.200.8, 63862,       8,    2979,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:57:07.529,    0.107,TCP  ,10004_7,   443,192.168.200.8, 63863,       7,     693,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:57:07.483,    0.000,UDP  ,192.168.200.8, 63677,DNS,    53,       1,      81,    1,......,  0,normal,---,---,---
2017-03-15 00:57:07.347,    0.000,UDP  ,192.168.200.8, 64968,DNS,    53,       1,      76,    1,......,  0,normal,---,---,---
2017-03-15 00:57:07.347,    0.000,UDP  ,192.168.200.8, 62666,DNS,    53,       1,      76,    1,......,  0,normal,---,---,---
2017-03-15 00:57:07.483,    0.000,UDP  ,192.168.200.8, 62312,DNS,    53,       1,      81,    1,......,  0,normal,---,---,---
2017-03-15 00:57:07.383,    0.161,TCP  ,192.168.200.8, 63862,10005_36,   443,       9,    1810,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:07.517,    0.119,TCP  ,192.168.200.8, 63863,10004_7,   443,       7,    1165,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:08.044,    0.000,TCP  ,192.168.100.5,   445,192.168.220.11, 34743,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:08.043,    0.003,TCP  ,192.168.220.11, 34743,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:10.014,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:09.997,    0.018,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:11.548,    0.000,TCP  ,192.168.100.5,   445,192.168.200.5, 46808,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:11.546,    0.005,TCP  ,192.168.200.5, 46808,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:12.016,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:12.037,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 52290,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:11.998,    0.021,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:12.022,    0.297,TCP  ,192.168.200.9, 52290,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:13.491,    0.004,TCP  ,192.168.220.12, 49511,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:13.493,    0.000,TCP  ,192.168.100.5,   445,192.168.220.12, 49511,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:15.008,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.8,    79,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:57:16.239,    0.000,TCP  ,192.168.100.5,   445,192.168.220.6, 46709,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:16.238,    0.001,TCP  ,192.168.220.6, 46709,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:17.474,    0.000,TCP  ,192.168.100.5,   445,192.168.220.4, 43145,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:17.594,    0.000,UDP  ,DNS,    53,192.168.220.16, 37361,       1,     251,    1,......,  0,normal,---,---,---
2017-03-15 00:57:17.594,    0.002,UDP  ,DNS,    53,192.168.220.16, 59771,       2,     456,    1,......,  0,normal,---,---,---
2017-03-15 00:57:17.473,    0.003,TCP  ,192.168.220.4, 43145,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:17.561,    0.000,UDP  ,192.168.220.16, 59771,DNS,    53,       2,     174,    1,......,  0,normal,---,---,---
2017-03-15 00:57:17.561,    0.000,UDP  ,192.168.220.16, 37361,DNS,    53,       1,      87,    1,......,  0,normal,---,---,---
2017-03-15 00:57:17.925,    0.000,TCP  ,192.168.100.5,   445,192.168.220.8, 49094,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:17.770,    0.362,TCP  ,10017_40,   443,192.168.220.16, 57265,       6,    3705,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:57:17.924,    0.004,TCP  ,192.168.220.8, 49094,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:17.732,    0.000,TCP  ,192.168.220.16, 48515,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:17.595,    0.537,TCP  ,192.168.220.16, 57265,10017_40,   443,       9,    1481,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:19.477,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:19.459,    0.021,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:25.558,    0.000,TCP  ,192.168.100.5,   445,192.168.220.15, 48888,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:25.638,    0.000,TCP  ,192.168.100.5,   445,192.168.220.16, 58844,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:25.556,    0.004,TCP  ,192.168.220.15, 48888,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:25.637,    0.003,TCP  ,192.168.220.16, 58844,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:25.871,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 51089,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:25.854,    0.225,TCP  ,192.168.200.8, 51089,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:26.464,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60802,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:26.448,    0.020,TCP  ,192.168.220.16, 60802,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:27.057,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:57:26.948,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:27.312,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:57:27.204,    0.000,TCP  ,192.168.220.16, 55975,10002_114,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:27.833,    0.000,TCP  ,10000_35,   443,192.168.220.16, 48234,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:27.833,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47786,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:27.800,    0.000,TCP  ,10000_35,   443,192.168.220.16, 48515,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:27.812,    0.000,TCP  ,192.168.220.16, 48234,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:27.812,    0.000,TCP  ,192.168.220.16, 47786,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:30.010,    0.000,TCP  ,192.168.200.4,  1900,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 00:57:30.009,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.4,  1900,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:57:30.707,    0.004,TCP  ,192.168.220.5, 51146,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:30.470,    0.000,UDP  ,192.168.220.15,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:57:30.469,    0.000,UDP  ,192.168.220.9,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:57:31.014,    0.017,TCP  ,192.168.200.4, 56978,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:30.708,    0.000,TCP  ,192.168.100.5,   445,192.168.220.5, 51146,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:31.030,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56978,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:31.010,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.9,  3031,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:57:32.536,    0.000,TCP  ,10001_232,   443,192.168.220.16, 54045,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:32.515,    0.000,TCP  ,192.168.220.16, 54045,10001_232,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:34.466,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:34.450,    0.018,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:36.078,    0.000,TCP  ,192.168.100.5,   445,192.168.220.13, 60689,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:36.079,    0.000,TCP  ,192.168.220.13, 60689,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:36.506,    0.000,UDP  ,DNS,    53,192.168.100.4, 55988,       1,     131,    1,......,  0,normal,---,---,---
2017-03-15 00:57:36.377,    0.000,UDP  ,DNS,    53,192.168.100.4, 59135,       1,     131,    1,......,  0,normal,---,---,---
2017-03-15 00:57:36.379,    0.000,UDP  ,DNS,    53,192.168.100.4, 48844,       1,      90,    1,......,  0,normal,---,---,---
2017-03-15 00:57:36.378,    0.000,UDP  ,192.168.100.4, 48844,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:57:36.343,    0.000,UDP  ,192.168.100.4, 59135,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:57:36.380,    0.000,UDP  ,192.168.100.4, 55988,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:57:36.507,    1.001,TCP  ,192.168.100.4, 49915,10006_132,    25,       2,     148,    1,....S.,  0,normal,---,---,---
2017-03-15 00:57:38.342,    0.000,UDP  ,DNS,    53,192.168.220.16, 49766,       1,     224,    1,......,  0,normal,---,---,---
2017-03-15 00:57:38.437,    0.000,TCP  ,192.168.100.5,   445,192.168.220.14, 52321,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:38.323,    0.084,TCP  ,10000_35,   443,192.168.220.16, 48563,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:37.255,    1.005,TCP  ,192.168.220.7, 37191,192.168.100.5,   445,       3,     240,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:38.325,    0.087,TCP  ,10000_35,   443,192.168.220.16, 48567,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:38.325,    0.087,TCP  ,10001_232,   443,192.168.220.16, 54117,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:37.256,    1.000,TCP  ,192.168.100.5,   445,192.168.220.7, 37191,       2,     178,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:38.325,    0.083,TCP  ,10000_35,   443,192.168.220.16, 48565,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:38.324,    0.084,TCP  ,10000_35,   443,192.168.220.16, 48564,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:38.322,    0.085,TCP  ,10000_35,   443,192.168.220.16, 48562,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:38.330,    0.357,TCP  ,10001_232,    80,192.168.220.16, 52746,       8,   10433,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:38.436,    0.004,TCP  ,192.168.220.14, 52321,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:38.303,    0.000,UDP  ,192.168.220.16, 49766,DNS,    53,       1,      73,    1,......,  0,normal,---,---,---
2017-03-15 00:57:38.308,    0.000,TCP  ,192.168.220.16, 57265,10017_40,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:38.301,    0.046,TCP  ,192.168.220.16, 48562,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:38.302,    0.046,TCP  ,192.168.220.16, 48564,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:38.303,    0.049,TCP  ,192.168.220.16, 48567,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:38.309,    0.378,TCP  ,192.168.220.16, 52746,10001_232,    80,      13,    2683,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:38.303,    0.049,TCP  ,192.168.220.16, 54117,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:38.302,    0.046,TCP  ,192.168.220.16, 48565,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:38.302,    0.046,TCP  ,192.168.220.16, 48563,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:39.671,    0.000,UDP  ,DNS,    53,192.168.220.16, 58752,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 00:57:39.412,    0.039,UDP  ,DNS,    53,192.168.220.16, 45831,       2,     502,    1,......,  0,normal,---,---,---
2017-03-15 00:57:39.466,    0.165,TCP  ,10007_19,    80,192.168.220.16, 57711,       3,     909,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:57:39.520,    0.003,TCP  ,10002_113,   443,192.168.220.16, 49062,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:39.410,    0.005,UDP  ,192.168.220.16, 45831,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:57:39.669,    0.002,UDP  ,192.168.220.16, 58752,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:57:39.411,    0.112,TCP  ,192.168.220.16, 49062,10002_113,   443,       2,    1265,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:39.309,    0.322,TCP  ,192.168.220.16, 57711,10007_19,    80,       5,    2409,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:40.093,    0.000,TCP  ,192.168.100.5,   445,192.168.200.4, 43183,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:39.779,    0.001,TCP  ,10002_114,   443,192.168.220.16, 55975,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:40.092,    0.004,TCP  ,192.168.200.4, 43183,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:39.670,    0.110,TCP  ,192.168.220.16, 55975,10002_114,   443,       3,    1815,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:41.049,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:41.031,    0.020,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:43.051,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:43.054,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 49194,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:43.035,    0.017,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:43.038,    0.270,TCP  ,192.168.200.9, 49194,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:46.011,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.9,  3031,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:57:47.348,    0.023,TCP  ,192.168.220.16, 54045,10001_232,   443,       3,     217,    1,.APR.F,  0,normal,---,---,---
2017-03-15 00:57:47.369,    0.000,TCP  ,10001_232,   443,192.168.220.16, 54045,       2,     163,    1,.APR..,  0,normal,---,---,---
2017-03-15 00:57:48.659,    0.000,TCP  ,10017_40,   443,192.168.220.16, 57265,       1,      66,    1,.A...., 32,normal,---,---,---
2017-03-15 00:57:47.897,    0.000,TCP  ,10000_35,   443,192.168.220.16, 48515,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:47.876,    0.000,TCP  ,192.168.220.16, 48515,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:48.645,    0.063,TCP  ,192.168.200.8, 63874,EXT_SERVER,  8000,       6,     649,    1,.AP.SF,  0,normal,---,---,---
2017-03-15 00:57:48.761,    0.000,TCP  ,10000_35,   443,192.168.220.16, 48234,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:48.761,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47786,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:48.660,    0.064,TCP  ,EXT_SERVER,  8000,192.168.200.8, 63874,       7,     659,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:57:48.767,    0.057,TCP  ,EXT_SERVER,  8000,192.168.200.8, 63875,       7,    1824,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:57:48.741,    0.000,TCP  ,192.168.220.16, 48234,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:48.752,    0.060,TCP  ,192.168.200.8, 63875,EXT_SERVER,  8000,       5,     585,    1,.AP.SF,  0,normal,---,---,---
2017-03-15 00:57:48.741,    0.000,TCP  ,192.168.220.16, 47786,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:57:50.507,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:50.490,    0.018,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:51.534,    0.000,TCP  ,192.168.100.4, 49915,10006_132,    25,       1,      74,    1,....S.,  0,normal,---,---,---
2017-03-15 00:57:55.366,    0.000,TCP  ,192.168.100.5,   445,192.168.220.10, 40239,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:55.365,    0.002,TCP  ,192.168.220.10, 40239,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:57.087,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 49194,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:57.079,    0.037,UDP  ,DNS,    53,192.168.220.16, 34627,       2,     537,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.079,    0.037,UDP  ,DNS,    53,192.168.220.16, 54302,       2,     388,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.080,    0.044,UDP  ,DNS,    53,192.168.220.16, 41812,       2,     488,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.122,    0.082,TCP  ,10001_232,   443,192.168.220.16, 54137,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:57.077,    0.000,UDP  ,192.168.220.16, 34627,DNS,    53,       2,     182,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.077,    0.000,UDP  ,192.168.220.16, 54302,DNS,    53,       2,     154,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.101,    0.047,TCP  ,192.168.220.16, 54137,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:57.077,    0.003,UDP  ,192.168.220.16, 41812,DNS,    53,       2,     146,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.496,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60803,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:57:57.640,    0.000,UDP  ,DNS,    53,192.168.220.16, 56549,       1,     274,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.639,    0.000,UDP  ,192.168.220.16, 56549,DNS,    53,       1,      77,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.067,    0.225,TCP  ,192.168.200.8, 49194,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:57.479,    0.021,TCP  ,192.168.220.16, 60803,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:57:58.002,    0.000,UDP  ,DNS,    53,192.168.220.16, 47520,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.739,    0.000,UDP  ,DNS,    53,192.168.220.16, 44594,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.795,    0.169,TCP  ,10007_19,    80,192.168.220.16, 57729,       3,     908,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:57:58.000,    0.000,UDP  ,192.168.220.16, 47520,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.738,    0.000,UDP  ,192.168.220.16, 44594,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:57:57.639,    0.325,TCP  ,192.168.220.16, 57729,10007_19,    80,       5,    2410,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:57:57.738,    0.114,TCP  ,192.168.220.16, 49062,10002_113,   443,       2,    1265,    1,.AP...,  0,normal,---,---,---
